jahr,monat,tarifverbund_id,angebot_gruppe,bundesland_code2,anteil
2024,1,18,130,15,0.2161
2024,1,18,130,9,0.1921
2024,1,18,130,7,0.1063
2024,1,18,130,11,0.0008
2024,2,2,210,3,0.0125
2024,2,2,210,10,0.2212
2024,2,2,210,5,0.2523
2024,2,2,210,15,0.1267
2024,2,2,210,1,0.103
2024,2,2,210,9,0.0426
2024,2,2,210,2,0.0061
2024,2,2,210,8,0.2356
2024,12,17,100,15,0.1557
2024,12,17,100,8,0.1077
2024,12,17,100,14,0.1618
2024,12,17,100,16,0.1175
2024,12,17,100,13,0.2044
2024,12,17,100,1,0.0233
2024,12,17,100,2,0.1306
2024,12,17,100,5,0.099
2024,5,17,100,13,0.2755
2024,5,17,100,5,0.1037
2024,5,17,100,7,0.1992
2024,5,17,100,1,0.1612
2024,5,17,100,8,0.0321
2024,5,17,100,12,0.1698
2024,5,17,100,4,0.0479
2024,5,17,100,6,0.0106
2025,8,1,120,7,0.12
2025,8,1,120,6,0.4634
2025,8,1,120,16,0.4166
2025,2,3,120,15,0.0892
2025,2,3,120,13,0.0123
2025,2,3,120,5,0.0904
2025,2,3,120,12,0.1075
2025,2,3,120,9,0.1893
2025,2,3,120,11,0.2228
2025,2,3,120,10,0.1831
2025,2,3,120,3,0.1054
2024,4,4,110,7,0.2117
2024,4,4,110,6,0.1419
2024,4,4,110,9,0.1438
2024,4,4,110,2,0.1476
2024,4,4,110,14,0.2733
2024,4,4,110,3,0.0817
2024,2,13,120,8,0.2827
2024,2,13,120,6,0.1388
2024,2,13,120,14,0.2293
2024,2,13,120,10,0.0901
2024,2,13,120,13,0.098
2024,2,13,120,11,0.1611
2025,10,15,130,16,0.2892
2025,10,15,130,13,0.21
2025,10,15,130,2,0.0211
2025,10,15,130,3,0.1304
2025,10,15,130,6,0.0872
2025,10,15,130,15,0.2198
2025,10,15,130,1,0.0423
2025,4,10,110,16,0.3628
2025,4,10,110,2,0.2169
2025,4,10,110,10,0.0795
2025,4,10,110,15,0.0901
2025,4,10,110,14,0.0142
2025,4,10,110,7,0.2365
2025,3,7,100,16,0.1952
2025,3,7,100,9,0.2391
2025,3,7,100,4,0.0806
2025,3,7,100,1,0.4851
2024,7,4,130,16,0.2114
2024,7,4,130,6,0.0163
2024,7,4,130,4,0.1834
2024,7,4,130,14,0.0849
2024,7,4,130,15,0.1683
2024,7,4,130,12,0.1505
2024,7,4,130,3,0.1472
2024,7,4,130,7,0.038
2024,6,10,130,6,0.3466
2024,6,10,130,7,0.1708
2024,6,10,130,10,0.2167
2024,6,10,130,11,0.2659
2024,6,3,120,6,0.1401
2024,6,3,120,13,0.1465
2024,6,3,120,3,0.1374
2024,6,3,120,14,0.2883
2024,6,3,120,10,0.0026
2024,6,3,120,4,0.0778
2024,6,3,120,2,0.2073
2025,9,12,120,15,0.0776
2025,9,12,120,6,0.1149
2025,9,12,120,14,0.1572
2025,9,12,120,13,0.1726
2025,9,12,120,11,0.186
2025,9,12,120,12,0.134
2025,9,12,120,1,0.1092
2025,9,12,120,16,0.0485
2024,1,8,200,10,0.1709
2024,1,8,200,4,0.1873
2024,1,8,200,5,0.2693
2024,1,8,200,11,0.3725
2025,3,11,110,11,0.0208
2025,3,11,110,8,0.3868
2025,3,11,110,6,0.5924
2025,7,11,110,6,0.2312
2025,7,11,110,1,0.0593
2025,7,11,110,10,0.1866
2025,7,11,110,5,0.2696
2025,7,11,110,9,0.1422
2025,7,11,110,15,0.1111
2025,9,5,210,6,0.2173
2025,9,5,210,15,0.1534
2025,9,5,210,10,0.1423
2025,9,5,210,5,0.3116
2025,9,5,210,4,0.1736
2025,9,5,210,12,0.0018
2025,12,6,100,11,0.2215
2025,12,6,100,6,0.1657
2025,12,6,100,1,0.2621
2025,12,6,100,7,0.0761
2025,12,6,100,10,0.0304
2025,12,6,100,5,0.2249
2025,12,6,100,4,0.0193
2025,11,15,210,5,0.3106
2025,11,15,210,14,0.1364
2025,11,15,210,8,0.1011
2025,11,15,210,13,0.1458
2025,11,15,210,12,0.3061
2025,5,18,210,1,0.4597
2025,5,18,210,2,0.0622
2025,5,18,210,14,0.4781
2025,2,17,210,14,0.0914
2025,2,17,210,10,0.2403
2025,2,17,210,15,0.0794
2025,2,17,210,11,0.1308
2025,2,17,210,2,0.1971
2025,2,17,210,4,0.2197
2025,2,17,210,3,0.0192
2025,2,17,210,13,0.0221
2025,12,8,110,16,0.0147
2025,12,8,110,1,0.0257
2025,12,8,110,14,0.2712
2025,12,8,110,4,0.1143
2025,12,8,110,5,0.2335
2025,12,8,110,8,0.2438
2025,12,8,110,6,0.0448
2025,12,8,110,7,0.052
2025,4,9,130,11,0.2767
2025,4,9,130,5,0.2917
2025,4,9,130,7,0.2519
2025,4,9,130,3,0.1037
2025,4,9,130,1,0.076
2024,8,8,200,6,0.0017
2024,8,8,200,3,0.3695
2024,8,8,200,11,0.0368
2024,8,8,200,4,0.1965
2024,8,8,200,10,0.2943
2024,8,8,200,5,0.1012
2024,1,1,100,13,0.3205
2024,1,1,100,15,0.0997
2024,1,1,100,1,0.2636
2024,1,1,100,16,0.2772
2024,1,1,100,10,0.0195
2024,1,1,100,6,0.0195
2024,3,2,100,3,0.4781
2024,3,2,100,1,0.1718
2024,3,2,100,8,0.188
2024,3,2,100,10,0.1621
2024,8,12,210,9,0.4992
2024,8,12,210,11,0.5005
2024,8,12,210,13,0.0003
2025,3,16,110,6,0.3718
2025,3,16,110,5,0.3045
2025,3,16,110,11,0.292
2025,3,16,110,2,0.0317
2024,10,7,120,11,0.0939
2024,10,7,120,7,0.0667
2024,10,7,120,5,0.2345
2024,10,7,120,16,0.1513
2024,10,7,120,2,0.1251
2024,10,7,120,9,0.2796
2024,10,7,120,6,0.0489
2024,3,12,130,3,0.1841
2024,3,12,130,6,0.1465
2024,3,12,130,7,0.2044
2024,3,12,130,12,0.2225
2024,3,12,130,15,0.2425
2024,1,20,120,6,0.1708
2024,1,20,120,10,0.0491
2024,1,20,120,1,0.2348
2024,1,20,120,12,0.2487
2024,1,20,120,16,0.1854
2024,1,20,120,3,0.0296
2024,1,20,120,5,0.0816
2024,11,16,120,9,0.1865
2024,11,16,120,16,0.0537
2024,11,16,120,2,0.1274
2024,11,16,120,5,0.0898
2024,11,16,120,14,0.1746
2024,11,16,120,13,0.2237
2024,11,16,120,1,0.1443
2025,8,6,110,4,0.004
2025,8,6,110,5,0.0831
2025,8,6,110,14,0.1117
2025,8,6,110,3,0.4893
2025,8,6,110,7,0.0744
2025,8,6,110,6,0.2079
2025,8,6,110,13,0.0296
2024,11,12,130,10,0.2259
2024,11,12,130,12,0.5079
2024,11,12,130,5,0.2662
2024,11,4,110,13,0.2253
2024,11,4,110,7,0.0479
2024,11,4,110,6,0.0608
2024,11,4,110,10,0.2606
2024,11,4,110,5,0.0406
2024,11,4,110,9,0.2158
2024,11,4,110,2,0.149
2024,5,13,120,11,0.2452
2024,5,13,120,10,0.2379
2024,5,13,120,2,0.0471
2024,5,13,120,7,0.0368
2024,5,13,120,5,0.028
2024,5,13,120,12,0.1611
2024,5,13,120,15,0.2197
2024,5,13,120,14,0.0242
2024,10,15,120,11,0.1548
2024,10,15,120,15,0.2556
2024,10,15,120,3,0.5896
2025,4,13,210,6,0.2079
2025,4,13,210,15,0.2164
2025,4,13,210,4,0.1618
2025,4,13,210,5,0.0328
2025,4,13,210,3,0.1616
2025,4,13,210,9,0.1635
2025,4,13,210,13,0.056
2024,2,20,120,13,0.2264
2024,2,20,120,8,0.3591
2024,2,20,120,14,0.0568
2024,2,20,120,2,0.3577
2025,7,13,120,8,0.0979
2025,7,13,120,15,0.3305
2025,7,13,120,14,0.2715
2025,7,13,120,13,0.0242
2025,7,13,120,5,0.2759
2024,6,17,210,1,0.1756
2024,6,17,210,5,0.1709
2024,6,17,210,13,0.1781
2024,6,17,210,3,0.1589
2024,6,17,210,10,0.1442
2024,6,17,210,4,0.1723
2024,6,15,200,13,0.2012
2024,6,15,200,15,0.2572
2024,6,15,200,8,0.1433
2024,6,15,200,5,0.2479
2024,6,15,200,1,0.0215
2024,6,15,200,9,0.1289
2024,3,20,120,6,0.0074
2024,3,20,120,13,0.2968
2024,3,20,120,5,0.2492
2024,3,20,120,12,0.3146
2024,3,20,120,1,0.132
2025,4,8,120,1,0.3566
2025,4,8,120,12,0.3304
2025,4,8,120,11,0.313
2024,11,16,130,5,0.1118
2024,11,16,130,16,0.1747
2024,11,16,130,13,0.1169
2024,11,16,130,8,0.0262
2024,11,16,130,3,0.3011
2024,11,16,130,6,0.2693
2024,10,6,200,7,0.1366
2024,10,6,200,10,0.1736
2024,10,6,200,3,0.0545
2024,10,6,200,8,0.1632
2024,10,6,200,16,0.1998
2024,10,6,200,4,0.042
2024,10,6,200,15,0.2303
2024,5,1,210,7,0.1625
2024,5,1,210,15,0.096
2024,5,1,210,16,0.1361
2024,5,1,210,11,0.1079
2024,5,1,210,4,0.0999
2024,5,1,210,13,0.2056
2024,5,1,210,3,0.192
2024,12,7,130,6,0.2857
2024,12,7,130,11,0.0854
2024,12,7,130,4,0.1925
2024,12,7,130,16,0.2225
2024,12,7,130,8,0.2139
2024,10,12,200,3,0.3497
2024,10,12,200,12,0.3043
2024,10,12,200,7,0.346
2024,2,8,130,7,0.0016
2024,2,8,130,6,0.1136
2024,2,8,130,4,0.2069
2024,2,8,130,5,0.1586
2024,2,8,130,12,0.12
2024,2,8,130,8,0.0908
2024,2,8,130,1,0.175
2024,2,8,130,15,0.1335
2024,2,1,110,10,0.2701
2024,2,1,110,11,0.1361
2024,2,1,110,16,0.2665
2024,2,1,110,14,0.1554
2024,2,1,110,13,0.1719
2024,8,7,100,14,0.2051
2024,8,7,100,3,0.0806
2024,8,7,100,13,0.1374
2024,8,7,100,2,0.1852
2024,8,7,100,4,0.1243
2024,8,7,100,9,0.1664
2024,8,7,100,1,0.0625
2024,8,7,100,6,0.0385
2024,10,18,130,11,0.2821
2024,10,18,130,6,0.2958
2024,10,18,130,2,0.2439
2024,10,18,130,4,0.1398
2024,10,18,130,13,0.0384
2025,7,20,200,7,0.0134
2025,7,20,200,11,0.2113
2025,7,20,200,12,0.1588
2025,7,20,200,6,0.0552
2025,7,20,200,2,0.1185
2025,7,20,200,14,0.4428
2024,6,13,200,8,0.0033
2024,6,13,200,7,0.3009
2024,6,13,200,13,0.2587
2024,6,13,200,6,0.0888
2024,6,13,200,12,0.1732
2024,6,13,200,10,0.1751
2025,8,11,100,5,0.1526
2025,8,11,100,4,0.2551
2025,8,11,100,16,0.3064
2025,8,11,100,3,0.2859
2024,3,8,120,2,0.2809
2024,3,8,120,12,0.2418
2024,3,8,120,4,0.0621
2024,3,8,120,11,0.0356
2024,3,8,120,3,0.028
2024,3,8,120,14,0.3516
2025,1,19,210,8,0.2092
2025,1,19,210,6,0.2275
2025,1,19,210,14,0.0286
2025,1,19,210,5,0.2153
2025,1,19,210,11,0.1052
2025,1,19,210,16,0.0756
2025,1,19,210,15,0.1386
2024,6,7,210,16,0.0494
2024,6,7,210,15,0.2149
2024,6,7,210,14,0.5911
2024,6,7,210,4,0.1446
2024,8,11,200,1,0.2816
2024,8,11,200,9,0.6808
2024,8,11,200,15,0.0376
2025,9,14,110,11,0.0103
2025,9,14,110,13,0.3123
2025,9,14,110,10,0.2043
2025,9,14,110,5,0.1954
2025,9,14,110,16,0.0072
2025,9,14,110,1,0.2705
2025,12,11,130,12,0.3588
2025,12,11,130,16,0.0504
2025,12,11,130,2,0.1957
2025,12,11,130,11,0.119
2025,12,11,130,1,0.2761
2025,6,10,210,3,0.1644
2025,6,10,210,8,0.3196
2025,6,10,210,1,0.516
2024,3,10,120,16,0.0592
2024,3,10,120,9,0.0207
2024,3,10,120,8,0.1828
2024,3,10,120,11,0.1848
2024,3,10,120,13,0.2775
2024,3,10,120,4,0.275
2024,1,13,130,5,0.2814
2024,1,13,130,1,0.2903
2024,1,13,130,16,0.1118
2024,1,13,130,4,0.3165
2024,5,11,200,10,0.1326
2024,5,11,200,3,0.3194
2024,5,11,200,2,0.2952
2024,5,11,200,1,0.1079
2024,5,11,200,7,0.1449
2024,4,8,210,1,0.1944
2024,4,8,210,11,0.2144
2024,4,8,210,5,0.5912
2024,12,13,210,15,0.219
2024,12,13,210,10,0.2308
2024,12,13,210,5,0.3033
2024,12,13,210,3,0.208
2024,12,13,210,1,0.0389
2025,2,3,200,12,0.193
2025,2,3,200,7,0.2731
2025,2,3,200,13,0.2034
2025,2,3,200,16,0.3305
2025,11,2,100,16,0.4081
2025,11,2,100,12,0.3707
2025,11,2,100,9,0.2212
2024,9,10,110,15,0.1886
2024,9,10,110,16,0.2575
2024,9,10,110,6,0.0505
2024,9,10,110,2,0.0836
2024,9,10,110,4,0.2107
2024,9,10,110,9,0.2091
2025,4,18,200,8,0.0992
2025,4,18,200,10,0.1702
2025,4,18,200,16,0.0139
2025,4,18,200,11,0.129
2025,4,18,200,13,0.2096
2025,4,18,200,3,0.114
2025,4,18,200,1,0.2641
2025,4,10,200,3,0.0853
2025,4,10,200,11,0.1637
2025,4,10,200,12,0.2733
2025,4,10,200,13,0.0093
2025,4,10,200,8,0.2924
2025,4,10,200,4,0.176
2025,11,8,100,10,0.1785
2025,11,8,100,12,0.0301
2025,11,8,100,11,0.2467
2025,11,8,100,1,0.2266
2025,11,8,100,4,0.1436
2025,11,8,100,14,0.1745
2025,1,12,120,4,0.1625
2025,1,12,120,13,0.0074
2025,1,12,120,9,0.2032
2025,1,12,120,11,0.1866
2025,1,12,120,6,0.1356
2025,1,12,120,16,0.1731
2025,1,12,120,7,0.1316
2025,6,7,130,3,0.3769
2025,6,7,130,11,0.0911
2025,6,7,130,10,0.1255
2025,6,7,130,6,0.1681
2025,6,7,130,5,0.1823
2025,6,7,130,1,0.0561
2024,2,12,210,15,0.5038
2024,2,12,210,11,0.1294
2024,2,12,210,2,0.3668
2025,9,16,210,6,0.3581
2025,9,16,210,1,0.1827
2025,9,16,210,11,0.1766
2025,9,16,210,16,0.1149
2025,9,16,210,13,0.1677
2025,5,4,210,2,0.1789
2025,5,4,210,8,0.1246
2025,5,4,210,13,0.1411
2025,5,4,210,9,0.2917
2025,5,4,210,12,0.2637
2025,9,18,200,6,0.1999
2025,9,18,200,11,0.1229
2025,9,18,200,12,0.0377
2025,9,18,200,14,0.1798
2025,9,18,200,3,0.2498
2025,9,18,200,2,0.0058
2025,9,18,200,1,0.2041
2025,6,12,110,16,0.144
2025,6,12,110,13,0.0515
2025,6,12,110,2,0.2163
2025,6,12,110,14,0.3261
2025,6,12,110,3,0.2621
2024,2,9,120,9,0.3825
2024,2,9,120,2,0.3958
2024,2,9,120,1,0.2217
2025,4,17,200,16,0.0481
2025,4,17,200,2,0.1399
2025,4,17,200,9,0.2485
2025,4,17,200,7,0.0971
2025,4,17,200,5,0.3058
2025,4,17,200,12,0.1606
2024,5,19,130,9,0.2449
2024,5,19,130,10,0.1255
2024,5,19,130,16,0.1166
2024,5,19,130,7,0.0034
2024,5,19,130,8,0.0606
2024,5,19,130,2,0.0816
2024,5,19,130,11,0.1942
2024,5,19,130,1,0.1732
2024,9,15,100,10,0.0697
2024,9,15,100,4,0.0852
2024,9,15,100,13,0.0958
2024,9,15,100,14,0.12
2024,9,15,100,1,0.2245
2024,9,15,100,8,0.198
2024,9,15,100,15,0.1488
2024,9,15,100,3,0.058
2024,8,2,200,2,0.1842
2024,8,2,200,13,0.1506
2024,8,2,200,4,0.083
2024,8,2,200,11,0.1116
2024,8,2,200,1,0.1389
2024,8,2,200,5,0.1751
2024,8,2,200,14,0.1076
2024,8,2,200,9,0.049
2025,11,4,210,6,0.0354
2025,11,4,210,5,0.3144
2025,11,4,210,8,0.0644
2025,11,4,210,1,0.0314
2025,11,4,210,15,0.1433
2025,11,4,210,9,0.3287
2025,11,4,210,2,0.0824
2025,5,11,130,3,0.2885
2025,5,11,130,14,0.3414
2025,5,11,130,5,0.0406
2025,5,11,130,6,0.3295
2025,3,11,200,15,0.539
2025,3,11,200,6,0.2851
2025,3,11,200,10,0.013
2025,3,11,200,2,0.1629
2024,12,14,110,9,0.2137
2024,12,14,110,4,0.1243
2024,12,14,110,12,0.0075
2024,12,14,110,3,0.2154
2024,12,14,110,6,0.2565
2024,12,14,110,7,0.1826
2025,9,4,120,13,0.4794
2025,9,4,120,3,0.368
2025,9,4,120,6,0.1126
2025,9,4,120,2,0.04
2025,6,19,200,9,0.288
2025,6,19,200,2,0.4476
2025,6,19,200,11,0.0131
2025,6,19,200,15,0.0669
2025,6,19,200,13,0.1844
2024,12,7,100,4,0.0917
2024,12,7,100,16,0.352
2024,12,7,100,12,0.1618
2024,12,7,100,7,0.0577
2024,12,7,100,11,0.0338
2024,12,7,100,10,0.303
2024,4,12,210,6,0.2244
2024,4,12,210,11,0.3247
2024,4,12,210,14,0.2568
2024,4,12,210,7,0.1254
2024,4,12,210,8,0.0687
2024,6,11,120,5,0.0481
2024,6,11,120,6,0.1591
2024,6,11,120,13,0.3743
2024,6,11,120,7,0.1215
2024,6,11,120,2,0.297
2025,4,4,130,10,0.068
2025,4,4,130,5,0.2046
2025,4,4,130,12,0.0778
2025,4,4,130,3,0.1085
2025,4,4,130,7,0.1915
2025,4,4,130,2,0.2172
2025,4,4,130,9,0.1324
2024,10,9,200,13,0.3536
2024,10,9,200,9,0.2033
2024,10,9,200,3,0.2944
2024,10,9,200,12,0.1487
2025,11,16,100,10,0.156
2025,11,16,100,1,0.1663
2025,11,16,100,3,0.1033
2025,11,16,100,13,0.1561
2025,11,16,100,4,0.0251
2025,11,16,100,14,0.0926
2025,11,16,100,12,0.3006
2024,1,15,200,11,0.0061
2024,1,15,200,15,0.1709
2024,1,15,200,16,0.067
2024,1,15,200,3,0.1851
2024,1,15,200,9,0.1518
2024,1,15,200,12,0.1078
2024,1,15,200,1,0.1242
2024,1,15,200,6,0.1871
2024,10,19,120,15,0.0511
2024,10,19,120,13,0.1987
2024,10,19,120,4,0.1336
2024,10,19,120,6,0.1379
2024,10,19,120,5,0.0715
2024,10,19,120,12,0.2198
2024,10,19,120,3,0.0772
2024,10,19,120,16,0.1102
2024,7,20,130,8,0.1592
2024,7,20,130,1,0.1415
2024,7,20,130,5,0.1947
2024,7,20,130,7,0.187
2024,7,20,130,14,0.0497
2024,7,20,130,15,0.1089
2024,7,20,130,11,0.159
2024,6,19,210,15,0.1415
2024,6,19,210,6,0.147
2024,6,19,210,13,0.1014
2024,6,19,210,16,0.1628
2024,6,19,210,4,0.156
2024,6,19,210,8,0.1177
2024,6,19,210,11,0.0685
2024,6,19,210,12,0.1051
2025,2,7,110,4,0.0179
2025,2,7,110,1,0.1163
2025,2,7,110,14,0.2667
2025,2,7,110,5,0.5991
2025,1,2,130,7,0.2325
2025,1,2,130,10,0.0186
2025,1,2,130,16,0.2565
2025,1,2,130,1,0.189
2025,1,2,130,2,0.3034
2025,4,19,110,5,0.2032
2025,4,19,110,14,0.025
2025,4,19,110,11,0.4528
2025,4,19,110,12,0.319
2025,2,10,130,12,0.4644
2025,2,10,130,11,0.1949
2025,2,10,130,13,0.0817
2025,2,10,130,2,0.259
2025,8,11,200,7,0.0359
2025,8,11,200,3,0.5052
2025,8,11,200,6,0.4589
2025,8,5,100,10,0.1818
2025,8,5,100,4,0.1799
2025,8,5,100,11,0.0882
2025,8,5,100,14,0.11
2025,8,5,100,16,0.0298
2025,8,5,100,9,0.1774
2025,8,5,100,13,0.082
2025,8,5,100,5,0.1509
2025,2,3,110,9,0.238
2025,2,3,110,10,0.0787
2025,2,3,110,7,0.1795
2025,2,3,110,12,0.2301
2025,2,3,110,5,0.1827
2025,2,3,110,6,0.091
2025,12,18,110,4,0.1189
2025,12,18,110,3,0.2105
2025,12,18,110,8,0.164
2025,12,18,110,12,0.2079
2025,12,18,110,16,0.1929
2025,12,18,110,2,0.1058
2024,10,16,200,8,0.0838
2024,10,16,200,3,0.3947
2024,10,16,200,14,0.5215
2025,12,2,210,7,0.3663
2025,12,2,210,10,0.3882
2025,12,2,210,4,0.202
2025,12,2,210,16,0.0435
2024,10,5,210,9,0.3301
2024,10,5,210,12,0.0939
2024,10,5,210,1,0.3115
2024,10,5,210,13,0.1135
2024,10,5,210,11,0.1237
2024,10,5,210,5,0.0273
2025,2,14,100,13,0.0027
2025,2,14,100,4,0.0543
2025,2,14,100,9,0.3477
2025,2,14,100,2,0.0525
2025,2,14,100,16,0.2873
2025,2,14,100,1,0.0648
2025,2,14,100,6,0.1907
2024,11,14,110,10,0.2089
2024,11,14,110,11,0.2025
2024,11,14,110,15,0.0945
2024,11,14,110,6,0.199
2024,11,14,110,16,0.0898
2024,11,14,110,13,0.1029
2024,11,14,110,3,0.0583
2024,11,14,110,9,0.0441
2025,9,15,130,11,0.3425
2025,9,15,130,12,0.0862
2025,9,15,130,5,0.2402
2025,9,15,130,4,0.3311
2024,5,6,110,5,0.33
2024,5,6,110,12,0.2082
2024,5,6,110,8,0.2637
2024,5,6,110,9,0.1981
2024,10,1,100,12,0.0135
2024,10,1,100,2,0.4306
2024,10,1,100,1,0.5559
2025,3,2,120,3,0.2354
2025,3,2,120,5,0.3582
2025,3,2,120,4,0.2617
2025,3,2,120,11,0.1447
2024,11,2,200,13,0.1262
2024,11,2,200,16,0.1245
2024,11,2,200,14,0.0868
2024,11,2,200,6,0.3385
2024,11,2,200,4,0.1243
2024,11,2,200,8,0.0015
2024,11,2,200,2,0.1982
2025,8,5,210,3,0.0161
2025,8,5,210,9,0.4308
2025,8,5,210,8,0.5256
2025,8,5,210,4,0.0275
2025,4,19,130,7,0.237
2025,4,19,130,14,0.1477
2025,4,19,130,4,0.2386
2025,4,19,130,8,0.2145
2025,4,19,130,13,0.0664
2025,4,19,130,15,0.0207
2025,4,19,130,2,0.0751
2025,10,12,120,2,0.1819
2025,10,12,120,15,0.1766
2025,10,12,120,13,0.263
2025,10,12,120,3,0.1599
2025,10,12,120,11,0.2186
2025,9,18,100,1,0.1408
2025,9,18,100,9,0.0516
2025,9,18,100,3,0.1673
2025,9,18,100,7,0.1875
2025,9,18,100,15,0.0255
2025,9,18,100,16,0.0467
2025,9,18,100,11,0.2247
2025,9,18,100,10,0.1559
2025,7,9,110,12,0.2936
2025,7,9,110,3,0.2392
2025,7,9,110,4,0.3241
2025,7,9,110,10,0.0551
2025,7,9,110,11,0.088
2024,11,3,130,15,0.1955
2024,11,3,130,6,0.2724
2024,11,3,130,2,0.0867
2024,11,3,130,8,0.0862
2024,11,3,130,16,0.3592
2025,8,13,110,2,0.1835
2025,8,13,110,13,0.0047
2025,8,13,110,7,0.377
2025,8,13,110,1,0.2899
2025,8,13,110,10,0.0481
2025,8,13,110,5,0.0873
2025,8,13,110,16,0.0095
2024,9,11,210,14,0.0928
2024,9,11,210,8,0.1951
2024,9,11,210,11,0.0966
2024,9,11,210,6,0.2832
2024,9,11,210,9,0.168
2024,9,11,210,15,0.1643
2024,3,8,110,10,0.1898
2024,3,8,110,6,0.5302
2024,3,8,110,1,0.28
2024,4,5,130,13,0.4795
2024,4,5,130,7,0.0906
2024,4,5,130,10,0.126
2024,4,5,130,5,0.3039
2025,5,20,100,4,0.0613
2025,5,20,100,9,0.1409
2025,5,20,100,2,0.4419
2025,5,20,100,5,0.1032
2025,5,20,100,12,0.2527
2025,8,13,210,11,0.0244
2025,8,13,210,15,0.2008
2025,8,13,210,1,0.0597
2025,8,13,210,16,0.0443
2025,8,13,210,12,0.0678
2025,8,13,210,5,0.1993
2025,8,13,210,7,0.1966
2025,8,13,210,3,0.2071
2024,8,18,130,14,0.5426
2024,8,18,130,13,0.2724
2024,8,18,130,12,0.185
2025,5,14,130,15,0.3015
2025,5,14,130,9,0.4725
2025,5,14,130,11,0.226
2025,1,13,100,12,0.2224
2025,1,13,100,9,0.02
2025,1,13,100,6,0.0918
2025,1,13,100,8,0.1883
2025,1,13,100,5,0.1014
2025,1,13,100,10,0.1489
2025,1,13,100,2,0.2272
2024,3,9,110,3,0.2628
2024,3,9,110,9,0.181
2024,3,9,110,8,0.2459
2024,3,9,110,10,0.1275
2024,3,9,110,4,0.1828
2025,12,16,110,3,0.3678
2025,12,16,110,16,0.5621
2025,12,16,110,5,0.0701
2024,12,13,120,9,0.2322
2024,12,13,120,6,0.2334
2024,12,13,120,11,0.1038
2024,12,13,120,14,0.0035
2024,12,13,120,10,0.1042
2024,12,13,120,16,0.0693
2024,12,13,120,3,0.1142
2024,12,13,120,5,0.1394
2025,3,2,130,12,0.101
2025,3,2,130,2,0.1486
2025,3,2,130,13,0.2526
2025,3,2,130,9,0.2306
2025,3,2,130,8,0.2314
2025,3,2,130,6,0.0358
2025,4,20,130,8,0.0766
2025,4,20,130,11,0.459
2025,4,20,130,12,0.4644
2025,4,12,110,4,0.372
2025,4,12,110,3,0.0581
2025,4,12,110,6,0.0938
2025,4,12,110,7,0.0101
2025,4,12,110,8,0.2937
2025,4,12,110,15,0.1723
2025,1,15,210,12,0.2129
2025,1,15,210,13,0.0548
2025,1,15,210,10,0.234
2025,1,15,210,2,0.1149
2025,1,15,210,6,0.0021
2025,1,15,210,4,0.1628
2025,1,15,210,3,0.2185
2025,2,11,210,11,0.4836
2025,2,11,210,15,0.1269
2025,2,11,210,8,0.3895
2024,7,13,130,7,0.4528
2024,7,13,130,1,0.1349
2024,7,13,130,4,0.4123
2024,12,19,200,13,0.0622
2024,12,19,200,6,0.2564
2024,12,19,200,11,0.2157
2024,12,19,200,4,0.4657
2024,2,16,100,15,0.571
2024,2,16,100,14,0.0193
2024,2,16,100,12,0.3485
2024,2,16,100,13,0.0304
2024,2,16,100,8,0.0308
2025,11,11,110,9,0.3416
2025,11,11,110,7,0.0123
2025,11,11,110,2,0.0199
2025,11,11,110,5,0.1088
2025,11,11,110,4,0.2316
2025,11,11,110,12,0.2858
2024,8,12,120,16,0.1308
2024,8,12,120,5,0.1263
2024,8,12,120,15,0.168
2024,8,12,120,4,0.0756
2024,8,12,120,7,0.0999
2024,8,12,120,9,0.1393
2024,8,12,120,8,0.0866
2024,8,12,120,2,0.1735
2025,6,17,130,16,0.3081
2025,6,17,130,12,0.2734
2025,6,17,130,8,0.0943
2025,6,17,130,13,0.1386
2025,6,17,130,5,0.1856
2024,8,8,100,4,0.178
2024,8,8,100,9,0.1584
2024,8,8,100,3,0.2827
2024,8,8,100,5,0.209
2024,8,8,100,15,0.1352
2024,8,8,100,8,0.0367
2025,9,17,100,16,0.1998
2025,9,17,100,3,0.2489
2025,9,17,100,7,0.5513
2025,2,20,120,6,0.3806
2025,2,20,120,3,0.3073
2025,2,20,120,4,0.3121
2024,6,9,100,6,0.2268
2024,6,9,100,2,0.0399
2024,6,9,100,16,0.2796
2024,6,9,100,10,0.045
2024,6,9,100,1,0.226
2024,6,9,100,12,0.094
2024,6,9,100,8,0.0887
2025,12,18,120,9,0.0195
2025,12,18,120,15,0.2269
2025,12,18,120,13,0.1822
2025,12,18,120,6,0.0302
2025,12,18,120,7,0.2598
2025,12,18,120,8,0.1776
2025,12,18,120,11,0.1038
2024,4,20,210,10,0.2792
2024,4,20,210,6,0.4269
2024,4,20,210,7,0.2939
2024,5,8,130,13,0.4192
2024,5,8,130,11,0.2103
2024,5,8,130,14,0.3705
2025,2,18,120,15,0.2115
2025,2,18,120,13,0.1131
2025,2,18,120,14,0.2531
2025,2,18,120,7,0.1413
2025,2,18,120,6,0.1158
2025,2,18,120,8,0.1652
2025,3,15,110,1,0.3944
2025,3,15,110,9,0.3611
2025,3,15,110,11,0.0593
2025,3,15,110,12,0.1852
2024,11,5,120,11,0.1565
2024,11,5,120,15,0.1238
2024,11,5,120,3,0.2683
2024,11,5,120,2,0.2236
2024,11,5,120,8,0.2278
2025,5,10,110,16,0.0468
