jahr,monat,tarifverbund_id,ticket_code,bundesland_code2,anteil
2024,2,12,1,1,0.1265
2024,2,12,1,9,0.0595
2024,2,12,1,3,0.1225
2024,10,9,5,7,0.0587
2024,10,9,5,15,0.0501
2024,10,9,5,10,0.3081
2024,10,9,5,11,0.2934
2024,10,9,5,14,0.0691
2024,10,9,5,3,0.1329
2024,10,9,5,1,0.0552
2024,10,9,5,6,0.0325
2025,9,6,3,11,0.1173
2025,9,6,3,16,0.2139
2025,9,6,3,14,0.0556
2025,9,6,3,10,0.3468
2025,9,6,3,2,0.1257
2025,9,6,3,15,0.1407
2024,6,3,5,7,0.1691
2024,6,3,5,6,0.0775
2024,6,3,5,9,0.4597
2024,6,3,5,5,0.2937
2025,1,17,3,16,0.1364
2025,1,17,3,4,0.0623
2025,1,17,3,3,0.0606
2025,1,17,3,13,0.1936
2025,1,17,3,7,0.185
2025,1,17,3,5,0.1459
2025,1,17,3,15,0.1731
2025,1,17,3,1,0.0431
2024,5,12,1,15,0.0309
2024,5,12,1,1,0.0244
2024,5,12,1,3,0.1087
2024,5,12,1,10,0.3972
2024,5,12,1,14,0.2065
2024,5,12,1,8,0.2323
2025,8,1,5,4,0.1779
2025,8,1,5,16,0.1714
2025,8,1,5,8,0.2809
2025,8,1,5,12,0.0746
2025,8,1,5,6,0.0458
2025,8,1,5,3,0.2494
2024,9,9,3,5,0.1937
2024,9,9,3,13,0.3855
2024,9,9,3,6,0.4208
2025,3,20,2,7,0.1386
2025,3,20,2,3,0.2148
2025,3,20,2,1,0.2023
2025,3,20,2,14,0.1186
2025,3,20,2,5,0.1157
2025,3,20,2,9,0.1301
2025,3,20,2,8,0.0799
2024,7,18,2,12,0.1446
2024,7,18,2,11,0.499
2024,7,18,2,9,0.3087
2024,7,18,2,6,0.0477
2024,11,18,1,7,0.6104
2024,11,18,1,1,0.1475
2024,11,18,1,5,0.2421
2025,3,9,4,11,0.0624
2025,3,9,4,2,0.7845
2025,3,9,4,8,0.1531
2025,8,3,1,3,0.24
2025,8,3,1,1,0.0625
2025,8,3,1,13,0.346
2025,8,3,1,16,0.3515
2025,7,10,4,12,0.1993
2025,7,10,4,11,0.224
2025,7,10,4,1,0.0588
2025,7,10,4,2,0.1866
2025,7,10,4,5,0.0598
2025,7,10,4,4,0.0015
2025,7,10,4,8,0.1267
2025,7,10,4,16,0.1433
2025,5,2,3,16,0.2925
2025,5,2,3,2,0.0976
2025,5,2,3,10,0.3041
2025,5,2,3,15,0.3058
2024,6,9,5,6,0.3033
2024,6,9,5,2,0.3151
2024,6,9,5,14,0.1346
2024,6,9,5,11,0.247
2024,11,4,3,2,0.5524
2024,11,4,3,16,0.0661
2024,11,4,3,10,0.0834
2024,11,4,3,13,0.2981
2024,12,17,5,6,0.2827
2024,12,17,5,1,0.1749
2024,12,17,5,2,0.2832
2024,12,17,5,10,0.2592
2025,2,10,2,15,0.153
2025,2,10,2,16,0.1004
2025,2,10,2,4,0.1983
2025,2,10,2,14,0.1087
2025,2,10,2,10,0.007
2025,2,10,2,13,0.0933
2025,2,10,2,1,0.3393
2024,4,4,3,10,0.0227
2024,4,4,3,13,0.0058
2024,4,4,3,9,0.1414
2024,4,4,3,2,0.1
2024,4,4,3,3,0.1329
2024,4,4,3,5,0.2335
2024,4,4,3,12,0.2177
2024,4,4,3,15,0.146
2025,12,7,4,5,0.049
2025,12,7,4,3,0.3197
2025,12,7,4,10,0.2251
2025,12,7,4,16,0.2666
2025,12,7,4,7,0.1396
2024,7,13,1,13,0.2493
2024,7,13,1,14,0.0004
2024,7,13,1,16,0.3152
2024,7,13,1,2,0.2424
2024,7,13,1,12,0.1927
2025,8,10,4,5,0.3397
2025,8,10,4,13,0.3202
2025,8,10,4,12,0.0944
2025,8,10,4,10,0.1872
2025,8,10,4,8,0.0585
2025,4,4,1,14,0.1697
2025,4,4,1,15,0.1906
2025,4,4,1,6,0.1595
2025,4,4,1,9,0.4802
2024,6,12,1,1,0.2858
2024,6,12,1,5,0.0094
2024,6,12,1,2,0.3634
2024,6,12,1,12,0.3414
2024,10,8,4,4,0.2001
2024,10,8,4,6,0.0998
2024,10,8,4,10,0.0597
2024,10,8,4,3,0.2223
2024,10,8,4,8,0.1591
2024,10,8,4,16,0.259
2024,6,20,4,14,0.5214
2024,6,20,4,7,0.3639
2024,6,20,4,16,0.1147
2024,12,10,4,4,0.2682
2024,12,10,4,6,0.2218
2024,12,10,4,15,0.208
2024,12,10,4,5,0.0719
2024,12,10,4,3,0.2301
2025,9,14,4,2,0.1845
2025,9,14,4,4,0.2718
2025,9,14,4,1,0.1214
2025,9,14,4,16,0.1486
2025,9,14,4,14,0.2737
2025,5,14,5,15,0.1162
2025,5,14,5,6,0.1776
2025,5,14,5,7,0.2617
2025,5,14,5,13,0.0975
2025,5,14,5,5,0.1115
2025,5,14,5,10,0.0452
2025,5,14,5,2,0.0645
2025,5,14,5,16,0.1258
2024,5,8,5,5,0.3155
2024,5,8,5,14,0.5456
2024,5,8,5,13,0.1389
2025,3,5,4,2,0.0665
2025,3,5,4,13,0.2585
2025,3,5,4,16,0.2363
2025,3,5,4,15,0.1323
2025,3,5,4,9,0.0737
2025,3,5,4,14,0.1441
2025,3,5,4,1,0.0886
2024,8,19,5,16,0.3273
2024,8,19,5,3,0.3451
2024,8,19,5,7,0.3276
2025,5,16,1,12,0.2518
2025,5,16,1,8,0.1657
2025,5,16,1,2,0.0699
2025,5,16,1,3,0.0152
2025,5,16,1,10,0.162
2025,5,16,1,1,0.0882
2025,5,16,1,14,0.1652
2025,5,16,1,6,0.082
2024,1,18,4,2,0.1301
2024,1,18,4,14,0.4386
2024,1,18,4,15,0.4313
2025,4,16,5,10,0.2776
2025,4,16,5,4,0.0098
2025,4,16,5,13,0.2229
2025,4,16,5,7,0.0717
2025,4,16,5,3,0.2097
2025,4,16,5,2,0.2083
2025,5,18,2,15,0.4171
2025,5,18,2,7,0.0488
2025,5,18,2,12,0.1981
2025,5,18,2,16,0.009
2025,5,18,2,10,0.327
2025,1,9,2,7,0.1937
2025,1,9,2,10,0.0661
2025,1,9,2,16,0.1567
2025,1,9,2,3,0.0284
2025,1,9,2,8,0.1067
2025,1,9,2,5,0.0613
2025,1,9,2,14,0.3787
2025,1,9,2,15,0.0084
2025,6,15,1,9,0.3991
2025,6,15,1,7,0.2912
2025,6,15,1,15,0.3097
2024,3,4,4,1,0.2035
2024,3,4,4,13,0.2305
2024,3,4,4,2,0.043
2024,3,4,4,15,0.0872
2024,3,4,4,14,0.0068
2024,3,4,4,16,0.2265
2024,3,4,4,8,0.2025
2024,1,20,5,3,0.1909
2024,1,20,5,14,0.1047
2024,1,20,5,12,0.2219
2024,1,20,5,10,0.2352
2024,1,20,5,15,0.1052
2024,1,20,5,11,0.0572
2024,1,20,5,5,0.0849
2024,10,8,2,2,0.2109
2024,10,8,2,13,0.0897
2024,10,8,2,10,0.1376
2024,10,8,2,5,0.2246
2024,10,8,2,11,0.145
2024,10,8,2,14,0.1471
2024,10,8,2,8,0.0451
2024,1,4,4,15,0.1745
2024,1,4,4,11,0.0237
2024,1,4,4,2,0.2111
2024,1,4,4,7,0.2221
2024,1,4,4,13,0.0345
2024,1,4,4,10,0.1127
2024,1,4,4,9,0.2214
2024,4,15,2,16,0.2378
2024,4,15,2,10,0.1363
2024,4,15,2,5,0.0658
2024,4,15,2,4,0.2149
2024,4,15,2,13,0.1608
2024,4,15,2,3,0.1844
2024,1,18,3,4,0.0232
2024,1,18,3,10,0.2851
2024,1,18,3,8,0.0915
2024,1,18,3,13,0.3062
2024,1,18,3,1,0.294
2025,4,9,4,5,0.1754
2025,4,9,4,1,0.022
2025,4,9,4,4,0.0853
2025,4,9,4,8,0.1747
2025,4,9,4,15,0.1373
2025,4,9,4,9,0.137
2025,4,9,4,13,0.1311
2025,4,9,4,11,0.1372
2024,9,1,4,4,0.0829
2024,9,1,4,14,0.2412
2024,9,1,4,9,0.2646
2024,9,1,4,13,0.2014
2024,9,1,4,2,0.2099
2025,3,12,2,15,0.143
2025,3,12,2,16,0.1052
2025,3,12,2,3,0.1225
2025,3,12,2,2,0.1888
2025,3,12,2,13,0.1816
2025,3,12,2,8,0.0994
2025,3,12,2,1,0.1595
2024,3,4,1,13,0.2534
2024,3,4,1,15,0.1152
2024,3,4,1,5,0.6314
2025,12,11,2,12,0.2544
2025,12,11,2,9,0.2518
2025,12,11,2,15,0.0968
2025,12,11,2,16,0.2414
2025,12,11,2,4,0.1396
2025,12,11,2,10,0.016
2024,5,13,2,9,0.298
2024,5,13,2,16,0.2278
2024,5,13,2,1,0.4742
2025,4,8,3,7,0.1403
2025,4,8,3,16,0.1888
2025,4,8,3,10,0.3581
2025,4,8,3,2,0.3128
2025,11,8,3,16,0.1623
2025,11,8,3,11,0.0993
2025,11,8,3,14,0.4024
2025,11,8,3,10,0.336
2024,12,15,3,5,0.2311
2024,12,15,3,8,0.0174
2024,12,15,3,12,0.015
2024,12,15,3,13,0.1234
2024,12,15,3,7,0.2481
2024,12,15,3,10,0.09
2024,12,15,3,15,0.275
2024,2,20,1,14,0.1794
2024,2,20,1,2,0.0495
2024,2,20,1,6,0.0794
2024,2,20,1,7,0.2497
2024,2,20,1,1,0.193
2024,2,20,1,8,0.1559
2024,2,20,1,9,0.0931
2025,12,20,5,12,0.2754
2025,12,20,5,2,0.1637
2025,12,20,5,13,0.1204
2025,12,20,5,8,0.0186
2025,12,20,5,10,0.2486
2025,12,20,5,11,0.1733
2025,5,10,4,10,0.2896
2025,5,10,4,14,0.133
2025,5,10,4,16,0.0823
2025,5,10,4,7,0.1585
2025,5,10,4,13,0.047
2025,5,10,4,9,0.1375
2025,5,10,4,4,0.0474
2025,5,10,4,5,0.1047
2024,12,4,3,5,0.1383
2024,12,4,3,3,0.1846
2024,12,4,3,6,0.0425
2024,12,4,3,10,0.1709
2024,12,4,3,4,0.1952
2024,12,4,3,11,0.2685
2025,2,16,3,9,0.4971
2025,2,16,3,16,0.1626
2025,2,16,3,7,0.0293
2025,2,16,3,15,0.311
2025,9,7,5,13,0.2087
2025,9,7,5,8,0.27
2025,9,7,5,3,0.1993
2025,9,7,5,16,0.2923
2025,9,7,5,9,0.0297
2024,9,8,4,3,0.2366
2024,9,8,4,4,0.2625
2024,9,8,4,14,0.0656
2024,9,8,4,2,0.1746
2024,9,8,4,10,0.2607
2025,2,10,5,6,0.0533
2025,2,10,5,14,0.1797
2025,2,10,5,15,0.2233
2025,2,10,5,4,0.0853
2025,2,10,5,12,0.245
2025,2,10,5,7,0.0109
2025,2,10,5,2,0.0636
2025,2,10,5,13,0.1389
2024,8,4,4,13,0.8157
2024,8,4,4,6,0.0216
2024,8,4,4,16,0.1627
2025,1,19,4,10,0.1889
2025,1,19,4,8,0.1313
2025,1,19,4,3,0.1991
2025,1,19,4,5,0.2673
2025,1,19,4,2,0.2134
2025,5,1,2,1,0.2177
2025,5,1,2,13,0.121
2025,5,1,2,10,0.1906
2025,5,1,2,7,0.2309
2025,5,1,2,15,0.2398
2025,7,14,4,5,0.3468
2025,7,14,4,12,0.3344
2025,7,14,4,16,0.3188
2024,6,12,2,1,0.4161
2024,6,12,2,14,0.4966
2024,6,12,2,7,0.0873
2024,4,17,2,15,0.2248
2024,4,17,2,5,0.4328
2024,4,17,2,7,0.3424
2024,3,19,3,6,0.2744
2024,3,19,3,15,0.1581
2024,3,19,3,7,0.1785
2024,3,19,3,11,0.1559
2024,3,19,3,14,0.2331
2025,12,13,1,13,0.2133
2025,12,13,1,12,0.4507
2025,12,13,1,10,0.1847
2025,12,13,1,9,0.1513
2025,6,12,1,11,0.2115
2025,6,12,1,6,0.254
2025,6,12,1,10,0.5345
2025,1,10,3,4,0.4946
2025,1,10,3,10,0.4653
2025,1,10,3,3,0.0401
2024,2,10,5,16,0.0183
2024,2,10,5,6,0.0205
2024,2,10,5,4,0.1777
2024,2,10,5,12,0.0161
2024,2,10,5,7,0.2166
2024,2,10,5,1,0.14
2024,2,10,5,15,0.2007
2024,2,10,5,2,0.2101
2024,2,15,3,14,0.4238
2024,2,15,3,6,0.2812
2024,2,15,3,4,0.0434
2024,2,15,3,7,0.2516
2024,8,13,5,12,0.0037
2024,8,13,5,10,0.012
2024,8,13,5,1,0.3173
2024,8,13,5,7,0.2768
2024,8,13,5,8,0.3902
2024,1,20,2,9,0.2684
2024,1,20,2,3,0.1835
2024,1,20,2,1,0.0737
2024,1,20,2,5,0.2428
2024,1,20,2,7,0.2316
2024,3,20,3,14,0.0897
2024,3,20,3,7,0.0049
2024,3,20,3,8,0.2706
2024,3,20,3,15,0.1064
2024,3,20,3,1,0.145
2024,3,20,3,6,0.1246
2024,3,20,3,13,0.2588
2024,4,4,2,1,0.2526
2024,4,4,2,10,0.3173
2024,4,4,2,8,0.0633
2024,4,4,2,13,0.1666
2024,4,4,2,5,0.2002
2024,7,4,4,5,0.2041
2024,7,4,4,4,0.2237
2024,7,4,4,14,0.2
2024,7,4,4,13,0.2182
2024,7,4,4,6,0.0471
2024,7,4,4,16,0.1069
2025,2,12,4,10,0.0928
2025,2,12,4,1,0.0218
2025,2,12,4,2,0.2814
2025,2,12,4,7,0.2735
2025,2,12,4,11,0.0649
2025,2,12,4,6,0.0756
2025,2,12,4,16,0.0709
2025,2,12,4,12,0.1191
2025,9,2,5,14,0.3321
2025,9,2,5,15,0.1437
2025,9,2,5,8,0.3379
2025,9,2,5,12,0.072
2025,9,2,5,11,0.0297
2025,9,2,5,16,0.0846
2024,1,17,2,4,0.2361
2024,1,17,2,2,0.2289
2024,1,17,2,6,0.1719
2024,1,17,2,9,0.0265
2024,1,17,2,5,0.3366
2024,10,17,1,1,0.1609
2024,10,17,1,2,0.2246
2024,10,17,1,8,0.029
2024,10,17,1,10,0.1981
2024,10,17,1,9,0.0392
2024,10,17,1,7,0.1349
2024,10,17,1,14,0.2133
2024,7,17,2,1,0.3658
2024,7,17,2,15,0.1503
2024,7,17,2,13,0.0968
2024,7,17,2,5,0.0604
2024,7,17,2,8,0.2987
2024,7,17,2,3,0.028
2024,1,12,1,4,0.1411
2024,1,12,1,15,0.1695
2024,1,12,1,3,0.0656
2024,1,12,1,1,0.0824
2024,1,12,1,16,0.1335
2024,1,12,1,9,0.1398
2024,1,12,1,5,0.1661
2024,1,12,1,12,0.102
2024,2,11,5,12,0.3327
2024,2,11,5,14,0.0613
2024,2,11,5,11,0.0449
2024,2,11,5,3,0.2357
2024,2,11,5,6,0.2438
2024,2,11,5,5,0.0816
2024,9,16,2,9,0.0258
2024,9,16,2,6,0.3703
2024,9,16,2,13,0.2352
2024,9,16,2,14,0.1674
2024,9,16,2,5,0.2013
2025,12,5,3,15,0.1762
2025,12,5,3,6,0.0288
2025,12,5,3,12,0.1331
2025,12,5,3,3,0.0835
2025,12,5,3,4,0.1437
2025,12,5,3,2,0.1148
2025,12,5,3,11,0.1375
2025,12,5,3,13,0.1824
2024,1,8,2,3,0.1651
2024,1,8,2,8,0.1736
2024,1,8,2,15,0.0426
2024,1,8,2,13,0.0434
2024,1,8,2,7,0.049
2024,1,8,2,4,0.2131
2024,1,8,2,11,0.1379
2024,1,8,2,5,0.1753
2025,10,20,5,16,0.0093
2025,10,20,5,6,0.4002
2025,10,20,5,12,0.5905
2024,7,5,3,13,0.0414
2024,7,5,3,4,0.327
2024,7,5,3,14,0.6316
2025,12,14,3,13,0.5293
2025,12,14,3,10,0.1758
2025,12,14,3,16,0.2949
2024,10,7,1,9,0.3263
2024,10,7,1,10,0.3391
2024,10,7,1,4,0.0045
2024,10,7,1,6,0.3301
2025,11,6,4,4,0.0613
2025,11,6,4,9,0.1935
2025,11,6,4,2,0.1801
2025,11,6,4,12,0.0738
2025,11,6,4,7,0.0368
2025,11,6,4,8,0.0543
2025,11,6,4,11,0.196
2025,11,6,4,15,0.2042
2024,8,14,5,9,0.2353
2024,8,14,5,7,0.2525
2024,8,14,5,1,0.1977
2024,8,14,5,16,0.1365
2024,8,14,5,4,0.178
2024,7,9,1,4,0.1035
2024,7,9,1,1,0.2078
2024,7,9,1,11,0.0398
2024,7,9,1,14,0.1733
2024,7,9,1,13,0.3101
2024,7,9,1,12,0.1655
2025,12,4,5,13,0.1657
2025,12,4,5,16,0.2283
2025,12,4,5,10,0.2003
2025,12,4,5,14,0.0604
2025,12,4,5,15,0.3453
2025,12,4,3,2,0.1019
2025,12,4,3,5,0.167
2025,12,4,3,6,0.0511
2025,12,4,3,8,0.14
2025,12,4,3,10,0.0135
2025,12,4,3,3,0.0333
2025,12,4,3,13,0.2709
2025,12,4,3,16,0.2223
2025,6,8,1,13,0.1518
2025,6,8,1,12,0.1387
2025,6,8,1,5,0.0381
2025,6,8,1,3,0.0551
2025,6,8,1,14,0.133
2025,6,8,1,16,0.0242
2025,6,8,1,4,0.2284
2025,6,8,1,9,0.2307
2025,2,18,2,16,0.2422
2025,2,18,2,1,0.2582
2025,2,18,2,7,0.1988
2025,2,18,2,3,0.1556
2025,2,18,2,10,0.0593
2025,2,18,2,4,0.0407
2025,2,18,2,13,0.0125
2025,2,18,2,9,0.0327
2025,9,8,2,8,0.0442
2025,9,8,2,3,0.3661
2025,9,8,2,1,0.3236
2025,9,8,2,14,0.2661
2024,8,13,2,1,0.3393
2024,8,13,2,9,0.3608
2024,8,13,2,14,0.2999
2025,2,9,5,16,0.064
2025,2,9,5,12,0.1297
2025,2,9,5,7,0.0314
2025,2,9,5,2,0.0209
2025,2,9,5,1,0.2449
2025,2,9,5,9,0.3034
2025,2,9,5,13,0.0978
2025,2,9,5,5,0.1079
2024,4,19,4,3,0.0279
2024,4,19,4,10,0.2835
2024,4,19,4,9,0.2474
2024,4,19,4,13,0.4412
2025,10,5,4,5,0.239
2025,10,5,4,4,0.227
2025,10,5,4,6,0.01
2025,10,5,4,16,0.057
2025,10,5,4,7,0.2221
2025,10,5,4,10,0.0049
2025,10,5,4,14,0.24
2025,11,16,3,6,0.1297
2025,11,16,3,1,0.285
2025,11,16,3,16,0.1132
2025,11,16,3,5,0.3085
2025,11,16,3,14,0.0157
2025,11,16,3,10,0.1479
2024,1,16,1,13,0.0824
2024,1,16,1,7,0.0239
2024,1,16,1,5,0.0249
2024,1,16,1,2,0.232
2024,1,16,1,16,0.274
2024,1,16,1,1,0.062
2024,1,16,1,15,0.0779
2024,1,16,1,6,0.2229
2024,11,11,1,11,0.1333
2024,11,11,1,2,0.1486
2024,11,11,1,7,0.0043
2024,11,11,1,10,0.2197
2024,11,11,1,13,0.2161
2024,11,11,1,5,0.1222
2024,11,11,1,12,0.1558
2025,11,7,2,5,0.3081
2025,11,7,2,7,0.2211
2025,11,7,2,9,0.2119
2025,11,7,2,12,0.2505
2025,11,7,2,10,0.0084
2024,9,1,3,14,0.3063
2024,9,1,3,9,0.193
2024,9,1,3,15,0.1612
2024,9,1,3,16,0.3395
2025,12,9,3,16,0.0724
2025,12,9,3,13,0.1817
2025,12,9,3,10,0.0311
2025,12,9,3,2,0.1821
2025,12,9,3,6,0.1511
2025,12,9,3,1,0.2778
2025,12,9,3,12,0.0949
2025,12,9,3,7,0.0089
2024,1,17,1,5,0.3875
2024,1,17,1,7,0.1818
2024,1,17,1,12,0.4307
2024,12,13,3,6,0.183
2024,12,13,3,7,0.1842
2024,12,13,3,1,0.1535
2024,12,13,3,5,0.0707
2024,12,13,3,2,0.1
2024,12,13,3,9,0.1902
2024,12,13,3,14,0.0231
2024,12,13,3,16,0.0953
2025,4,17,1,3,0.121
2025,4,17,1,11,0.2455
2025,4,17,1,12,0.3197
2025,4,17,1,16,0.0394
2025,4,17,1,8,0.2744
2025,4,12,1,5,0.1124
2025,4,12,1,16,0.0456
2025,4,12,1,2,0.0363
2025,4,12,1,10,0.2431
2025,4,12,1,12,0.0862
2025,4,12,1,13,0.1515
2025,4,12,1,7,0.1158
2025,4,12,1,3,0.2091
2025,6,10,3,12,0.1519
2025,6,10,3,5,0.1288
2025,6,10,3,3,0.2132
2025,6,10,3,2,0.3662
2025,6,10,3,9,0.1399
2024,6,5,4,5,0.1707
2024,6,5,4,1,0.0
2024,6,5,4,14,0.1974
2024,6,5,4,10,0.3223
2024,6,5,4,3,0.0171
2024,6,5,4,12,0.2171
2024,6,5,4,6,0.0754
2024,12,17,3,11,0.0469
2024,12,17,3,7,0.1455
2024,12,17,3,5,0.1669
2024,12,17,3,1,0.0847
2024,12,17,3,8,0.1548
2024,12,17,3,3,0.1028
2024,12,17,3,4,0.1494
2024,12,17,3,16,0.149
2025,9,13,4,1,0.2603
2025,9,13,4,16,0.3644
2025,9,13,4,2,0.2064
2025,9,13,4,8,0.0643
2025,9,13,4,9,0.1046
2025,12,4,2,8,0.2888
2025,12,4,2,2,0.1664
2025,12,4,2,3,0.2857
2025,12,4,2,7,0.237
2025,12,4,2,15,0.0019
2025,12,4,2,13,0.0202
2024,3,16,5,2,0.2847
2024,3,16,5,16,0.1783
2024,3,16,5,15,0.2464
2024,3,16,5,10,0.2587
2024,3,16,5,6,0.0319
2024,11,14,1,3,0.2095
2024,11,14,1,6,0.1906
2024,11,14,1,16,0.0974
2024,11,14,1,7,0.1815
2024,11,14,1,2,0.0301
2024,11,14,1,1,0.0097
2024,11,14,1,15,0.1022
2024,11,14,1,4,0.179
2024,5,16,3,11,0.2167
2024,5,16,3,16,0.1418
2024,5,16,3,1,0.0772
2024,5,16,3,14,0.1758
2024,5,16,3,8,0.1728
2024,5,16,3,5,0.0561
2024,5,16,3,2,0.1596
2025,6,14,2,15,0.1262
2025,6,14,2,7,0.2179
2025,6,14,2,10,0.1022
2025,6,14,2,9,0.1729
2025,6,14,2,14,0.0423
2025,6,14,2,4,0.3062
2025,6,14,2,16,0.0323
2024,9,2,2,5,0.07
2024,9,2,2,8,0.2523
2024,9,2,2,4,0.2533
2024,9,2,2,13,0.0116
2024,9,2,2,16,0.1088
2024,9,2,2,9,0.0503
2024,9,2,2,2,0.2537
2025,6,4,1,13,0.1785
2025,6,4,1,4,0.1441
2025,6,4,1,11,0.1339
2025,6,4,1,3,0.0805
2025,6,4,1,2,0.0963
2025,6,4,1,8,0.162
2025,6,4,1,5,0.0445
2025,6,4,1,15,0.1602
2024,1,15,5,14,0.2852
2024,1,15,5,9,0.324
2024,1,15,5,1,0.1441
2024,1,15,5,7,0.2467
2025,2,3,2,7,0.2142
2025,2,3,2,10,0.2239
2025,2,3,2,9,0.1211
2025,2,3,2,4,0.1316
2025,2,3,2,12,0.2327
2025,2,3,2,5,0.0765
2024,4,9,1,13,0.3561
2024,4,9,1,15,0.1094
2024,4,9,1,16,0.3361
2024,4,9,1,11,0.1984
2024,5,7,3,11,0.3589
2024,5,7,3,1,0.2005
2024,5,7,3,8,0.2288
2024,5,7,3,14,0.171
2024,5,7,3,5,0.0408
2024,5,3,2,6,0.2096
2024,5,3,2,4,0.1908
2024,5,3,2,10,0.1176
2024,5,3,2,3,0.2701
2024,5,3,2,12,0.0378
2024,5,3,2,1,0.1741
2024,10,3,1,10,0.2007
2024,10,3,1,12,0.2105
2024,10,3,1,1,0.0977
2024,10,3,1,11,0.1072
2024,10,3,1,16,0.0819
2024,10,3,1,2,0.1269
2024,10,3,1,4,0.145
2024,10,3,1,13,0.0301
2024,2,14,5,15,0.3544
2024,2,14,5,11,0.0848
2024,2,14,5,7,0.012
2024,2,14,5,1,0.3617
2024,2,14,5,16,0.1871
2025,12,2,2,11,0.2677
2025,12,2,2,14,0.1942
2025,12,2,2,5,0.284
2025,12,2,2,12,0.2541
2025,12,20,2,5,0.0461
2025,12,20,2,3,0.1217
2025,12,20,2,8,0.2368
2025,12,20,2,6,0.2678
2025,12,20,2,10,0.023
2025,12,20,2,13,0.0324
2025,12,20,2,1,0.0625
2025,12,20,2,12,0.2097
2025,12,16,5,12,0.3123
2025,12,16,5,13,0.1182
2025,12,16,5,11,0.2884
2025,12,16,5,14,0.2811
2024,3,2,4,15,0.4319
2024,3,2,4,5,0.2224
2024,3,2,4,1,0.3457
2025,9,14,5,7,0.2577
2025,9,14,5,14,0.2145
2025,9,14,5,3,0.1332
2025,9,14,5,8,0.0102
2025,9,14,5,10,0.0839
2025,9,14,5,9,0.2731
2025,9,14,5,1,0.0239
2025,9,14,5,6,0.0035
2024,8,1,4,10,0.1229
2024,8,1,4,11,0.5425
2024,8,1,4,16,0.0717
2024,8,1,4,4,0.1677
2024,8,1,4,5,0.0762
2024,8,1,4,1,0.019
2024,4,14,1,14,0.3381
2024,4,14,1,1,0.368
2024,4,14,1,9,0.0312
2024,4,14,1,10,0.2627
2024,8,16,5,4,0.1246
2024,8,16,5,16,0.2637
2024,8,16,5,11,0.0845
2024,8,16,5,6,0.1297
2024,8,16,5,10,0.1968
2024,8,16,5,12,0.0508
2024,8,16,5,3,0.1254
2024,8,16,5,9,0.0245
2024,12,20,5,14,0.9668
2024,12,20,5,8,0.0134
2024,12,20,5,10,0.0198
2025,2,11,1,14,0.0909
2025,2,11,1,15,0.1031
2025,2,11,1,16,0.0617
2025,2,11,1,9,0.1827
2025,2,11,1,1,0.2102
2025,2,11,1,2,0.2338
2025,2,11,1,13,0.1176
2024,12,17,4,5,0.1504
2024,12,17,4,12,0.2493
2024,12,17,4,4,0.0971
2024,12,17,4,11,0.0583
2024,12,17,4,14,0.0007
2024,12,17,4,10,0.1271
2024,12,17,4,16,0.0976
2024,12,17,4,13,0.2195
2024,1,16,4,11,0.1587
2024,1,16,4,6,0.3435
2024,1,16,4,1,0.0109
2024,1,16,4,4,0.4869
2025,6,4,2,11,0.0524
2025,6,4,2,5,0.2657
2025,6,4,2,3,0.0909
2025,6,4,2,7,0.0302
2025,6,4,2,14,0.0924
2025,6,4,2,15,0.4684
2024,11,13,3,5,0.0038
2024,11,13,3,4,0.195
2024,11,13,3,13,0.1414
2024,11,13,3,15,0.1592
2024,11,13,3,16,0.2209
2024,11,13,3,6,0.2077
2024,11,13,3,2,0.0115
2024,11,13,3,10,0.0605
2025,6,15,3,14,0.0862
2025,6,15,3,9,0.0998
2025,6,15,3,5,0.1785
2025,6,15,3,4,0.1384
2025,6,15,3,1,0.0015
2025,6,15,3,3,0.2014
2025,6,15,3,2,0.0751
2025,6,15,3,10,0.2191
2024,3,19,4,11,0.1173
2024,3,19,4,13,0.2054
2024,3,19,4,10,0.0676
2024,3,19,4,9,0.0621
2024,3,19,4,15,0.2676
2024,3,19,4,8,0.28
2024,1,10,4,6,0.1991
2024,1,10,4,7,0.382
2024,1,10,4,1,0.0851
2024,1,10,4,4,0.004
2024,1,10,4,13,0.3298
2025,4,19,1,12,0.2319
2025,4,19,1,6,0.2326
2025,4,19,1,9,0.0124
2025,4,19,1,3,0.2991
2025,4,19,1,2,0.0006
2025,4,19,1,5,0.2234
2024,3,4,3,12,0.2294
2024,3,4,3,14,0.7644
2024,3,4,3,3,0.0062
2025,1,1,3,14,0.3263
2025,1,1,3,12,0.3066
2025,1,1,3,3,0.333
2025,1,1,3,2,0.0341
2025,12,6,3,4,0.166
2025,12,6,3,9,0.1273
2025,12,6,3,10,0.2267
2025,12,6,3,8,0.1476
2025,12,6,3,12,0.062
2025,12,6,3,1,0.109
2025,12,6,3,6,0.1614
2025,10,6,1,11,0.2891
2025,10,6,1,10,0.6065
2025,10,6,1,12,0.1044
2024,10,2,5,4,0.1038
2024,10,2,5,7,0.166
2024,10,2,5,9,0.1517
2024,10,2,5,14,0.1861
2024,10,2,5,1,0.0146
2024,10,2,5,12,0.2123
2024,10,2,5,6,0.132
2024,10,2,5,16,0.0335
2024,12,19,1,16,0.3365
2024,12,19,1,15,0.1088
2024,12,19,1,3,0.0187
2024,12,19,1,13,0.0336
2024,12,19,1,9,0.1798
2024,12,19,1,5,0.0588
2024,12,19,1,6,0.2638
2024,6,7,1,1,0.1368
